tileid,parenttile_id,resourceinstance_id,Imagebefore2015,imagebefore2015caption,imagebefore2015description,sortorder,provisionaledits,nodegroup_id
2bdcceb6-89ca-4045-918b-5d75023df783,None,2fe39e54-d189-4403-a7cb-0835b63e4387,/files/uploadedfiles/LAL2460_H_ca.19740000_02.jpg,"<p>Cīdhã Guji Bāhāḥ, view from NE; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>,&nbsp;<em>Kathmandu Valley</em>, 1975, vol. II, p. 196&nbsp;(P-246)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
900ade29-8060-4d64-a137-4d4dafd4034b,None,304bed70-ec0d-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1640_H_20080622_01_ByoE6Jo.JPG,"<p>Triratnavihāra Phalcā at Cyāsal, Temple and&nbsp;Phalcā, view from NW; photo by Bruce Owens;&nbsp;2008-06-22; courtesy of Bruce Owens;&nbsp;free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
7798ff68-4c63-427b-b327-9d45a83ae88e,None,306b0be4-434f-11ea-b44d-0242ac130006,/files/uploadedfiles/SUN4220_H_1973 Pruscha.jpg,"<p>Kvāchẽ&nbsp;Phalcā, view from SW; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: Carl <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Q528C497/q/pruscha"" target=""_blank""><strong>Pruscha</strong></a>, Kathmandu Valley, 1975, vol. II, p. 99</p>
","<p>Only a small section of the historic Kvāchẽ Phalcā can be seen between the&nbsp;Dāphā Phalcā on the left and the&nbsp;Vajradhātu Caitya.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
1ff35fdd-d377-41a1-9f8f-675bf007d14f,None,3082c42c-e76b-11e9-b125-0242ac130002,/files/uploadedfiles/LAL2720 inv img.jpg,"<p>Ibāḥ Bahī Dune,&nbsp;historical image; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: Carl <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Q528C497/q/pruscha"" target=""_blank""><strong>Pruscha</strong></a>, Kathmandu Valley, 1975, vol. II, p. 204 (P-272)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
07784f6b-e2de-405a-8b3e-1b7365894bdd,None,3082c42c-e76b-11e9-b125-0242ac130002,/files/uploadedfiles/LAL2720.jpg,"<p>Ibāḥ Bahī Dune, historical image; photo by Hugh R. Downs; ca. 1970-1985; free access &ndash; no reuse; source: John <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/Locke"" target=""_blank""><strong>Locke</strong></a>, Buddhist Monasteries of Nepal, 1985, p. 190</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
ba025ad2-0a15-4977-b8ce-dd0a3834c6ae,None,309c85aa-e8ed-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1620_H_20080622_01.jpg,"<p>Cikã Bahī, view from E (photo by&nbsp;Bruce Owens, 2011)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
d80191a3-b8ca-4cdb-9401-9861640b62ac,None,309c85aa-e8ed-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1620_H_20080622_03.JPG,"<p>Cikã Bahī,&nbsp;name plate&nbsp;from E (photo by Bruce Owens, 2011)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
36092d18-c455-4c3c-988f-4c94a7b26c2d,None,309c85aa-e8ed-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1620_H_20080622_02.JPG,"<p>Cikã Bahī, view from E (photo by&nbsp;Bruce Owens, 2011)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
f831db70-dcf1-46db-a81c-f558b2be93c9,None,309c85aa-e8ed-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1620_H_2011 Gutschow.jpg,"<p>Cik&atilde; Bahī, historical photo (by S. Klimek, August 1992)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/gutschow"" target=""_blank""><strong>Gutschow</strong></a> 2011, p. 715</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
537ac180-c59a-4f2a-ae69-4800986fef31,None,309c85aa-e8ed-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1620_H_1975 Pruscha.jpg,"<p>Cik&atilde; Bahī, historical photo (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 174 (P-162)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
ac3839c4-1986-44bf-9afd-6d5e8e3e533b,None,309c85aa-e8ed-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1620_H_1985 Locke.jpg,"<p>Cik&atilde; Bahī, historical photo (photo by Hugh R. Downs, ca. 1970-84)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/Locke"" target=""_blank""><strong>Locke</strong></a> 1985, p. 211</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
992bff9c-fcce-42d2-8947-d6de7b5acbdd,None,309c85aa-e8ed-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1620_H_ca.1970.jpg,"<p>Cikã Bahī, view from SE; photo by John C. Huntington; 1970; courtesy of the John C. and Susan L. Huntington Photographic Archive of Buddhist and Asian Art; free access &ndash; no reuse; source: <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/show_detail.py?ObjectID=18870"" target=""_blank""><strong>The Huntington Archive</strong></a></p>
","<p>Please visit <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/browse_hub.py?browseType=keyword&amp;listOfKeyWords=nepal&amp;start_hit=901"" target=""_blank""><strong>the Huntington Archive</strong></a> for more photos of this Temple.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
bf7a2515-7df4-4f51-8cd4-fefd94ed14df,None,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,/files/uploadedfiles/KAT0980_H_ca.19740000_01.jpg,"<p>Santāneśvara Mahādeva, view from NE; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/prus/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 38 (K-98)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
1e3e4ec3-6e2e-420b-aa1e-a917db2fdb75,None,321aa815-750d-4468-9903-b3ae79e07793,/files/uploadedfiles/LAL2030_H_ca.19740000_01.jpg,"<p>Guitaḥ Gaṇeśa Mandira, view from SW; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 186 (P-203)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
1de7b410-6f04-4327-9d80-4621c20f6e7b,None,321aa815-750d-4468-9903-b3ae79e07793,/files/uploadedfiles/LAL2030_H_ca.1970_01.jpg,"<p>Guitaḥ Gaṇeśa Mandira, view from SW; photo by John C. Huntington; 1970; courtesy of the John C. and Susan L. Huntington Photographic Archive of Buddhist and Asian Art; free access &ndash; no reuse; source: <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/show_detail.py?ObjectID=18554"" target=""_blank""><strong>The Huntington Archive</strong></a></p>
","<p>Please visit <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/browse_hub.py?listOfKeyWords=ganesa+nepal&amp;browseType=keyword&amp;start_hit=1"" target=""_blank""><strong>the Huntington Archive</strong></a> for more photos of this Temple.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
3617e6c8-de8a-4335-8f11-191149c0131f,None,33706bde-e4e7-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4206_H_19660000_01.jpg,"<p>Naka Bahī Phalcā 1, view from NW&nbsp;(photo by Anne Stinson Pollitzer, 1960)</p>
","<p>Image courtesy of&nbsp;Dave Rounds; this photo has been published by&nbsp;Rounds Imaging Services (AP_FB000030). Available <a href=""http://roundsimaging.com/galleries/nepal-peace-corp-photos/individual-contributors/anne-stinson-pollitzer/#gallery-16"">here</a>, the image was&nbsp;accessed on 29.07.2019.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
bd9c4837-dcb2-4b95-8469-6eb9caf4dfa2,None,33776afc-ea72-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4014_H_1992_03.jpg,"<p>Lāchi Phalcā, back view with Jaḥrũhiti, view from N; photo by Niels Gutschow; ca.1992; courtesy of Niels Gutschow; free access &ndash; no reuse; source: GTZ7udle-proposal 1992.</p>

<p>&nbsp;</p>
","<p>The comment in the report from which this photograph was taken mentions that the water in the <em>jaḥrũhiti</em> also consists of rain water that has dripped through the roof and walls and&nbsp;is not safe to drink.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
1ec37b99-3355-4c13-af3d-632874276a2d,None,33776afc-ea72-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4014_H_1993_06.JPG,"<p>Lāchi Phalcā, reconstruction work, view from SW; photo by Niels Gutschow; 1993; courtesy of Niels Gutschow; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
5f042b6e-d578-4351-b2fc-9955586a675b,None,33776afc-ea72-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4014_H_1993_02.JPG,"<p>Lāchi Phalcā, reconstruction work, view from S; photo by Niels Gutschow; 1993; courtesy of Niels Gutschow; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
718eca68-53d4-4419-96fd-0555e1c99468,None,33776afc-ea72-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4014_H_1993_07.JPG,"<p>Lāchi Phalcā, reconstruction work, view from SW; photo by Niels Gutschow; 1993; courtesy of Niels Gutschow; free access &ndash; no reuse</p>

<p>&nbsp;</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
d9ac96f2-0397-444b-b621-135236863511,None,33776afc-ea72-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4014_H_199301_01.JPG,"<p>Lāchi Phalcā, before reconstruction, view from SW photo by Niels Gutschow; 1993; courtesy of Niels Gutschow; free access &ndash; no reuse; source: Niels <strong><a href=""http://www.www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/gutschow"" target=""_blank"">Gutschow</a></strong>, <em>Architecture of the Newars</em>, 2011, vol. 2, p. 661</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
b4063a89-cca0-4bae-aa41-de3aef45bd74,None,33776afc-ea72-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4014_H_1992_02.jpg,"<p>Lāchi Phalcā, people resting in the sun, view from NW; photo by Niels Gutschow; ca.1992; courtesy of Niels Gutschow; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
ac91b9aa-d5bd-4506-b57e-c52395406a85,None,33776afc-ea72-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4014_H_199309_01.JPG,"<p>Lāchi Phalcā, after reconstruction, view from SW; photo by Niels Gutschow; 1993; courtesy of Niels Gutschow; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
8140bbd9-8c7f-4940-83d6-3bc8cbddb413,None,33776afc-ea72-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4014_H_199301_02.jpg,"<p>Lāchi Phalcā, damaged wall before reconstruction, view from SW; photo by Niels Gutschow; 1993; courtesy of Niels Gutschow; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
8881771b-c6e8-4d03-ad1a-b5a148e4a83c,None,33776afc-ea72-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4014_H_2011.jpg,"<p>Lāchi Phalcā, historical image; photo by Niels Gutschow; 1991-01; courtesy of Niels Gutschow; free access &ndash; no reuse; source: Niels <strong><a href=""http://www.www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/gutschow"" target=""_blank"">Gutschow</a></strong>, <em>Architecture of the Newars</em>, 2011, vol. 2, p. 661, image 6</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
04c0c1e9-1766-4451-9215-ebe699370385,None,337c6d44-c619-4816-b823-c10f18d802b4,/files/uploadedfiles/BKT0050_H_ca.19740000_01.jpg,"<p>Indrāyaṇī Pīṭha, view from E; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 216 (B-5)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
4ce9b396-2084-479c-abb4-26e2aeec83e6,None,33d9ec0a-e733-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL0950 inv img.jpg,"<p>Ikhāchẽ Bāhāḥ, historical image (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source:&nbsp; <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 153 (P-95)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
1a503b6e-c82f-41e4-8f4f-d2a99dcb29c3,None,33d9ec0a-e733-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL0950.jpg,"<p>Ikhāchẽ Bāhāḥ, historical image (photo by Hugh R. Downs, ca. 1970-84)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/Locke""><strong>Locke</strong></a> 1985, 51</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
c8578821-6b7e-44e6-9498-a4efc6c58aef,None,3440946e-e936-11e9-b125-0242ac130002,/files/uploadedfiles/0422 (VO2B8735).jpg,"<p>Cāra Nārāyaṇa Mandira, view from the southeast across the corner; photo by Stanislaw Klimek, 2008-08; courtesy of Niels Gutschow; free access - no reuse; source: Niels Gutschow, <a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/gutschow""><em>Architecture of the Newars</em></a>, 2011, vol. 2, p. 422</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
bea5323b-a3e5-43dc-8c42-db66a8afc518,None,3440946e-e936-11e9-b125-0242ac130002,/files/uploadedfiles/0421 (VO2B8740).jpg,"<p>Cāra Nārāyaṇa Mandira,&nbsp;northern elevation;&nbsp;photo by Stanislaw Klimek;&nbsp;2008-08-31; courtesy of Niels Gutschow; free access - no reuse; source: Niels Gutschow, <a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/gutschow""><em>Architecture of the Newars,</em></a> vol II, p.421</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
b5ef36b1-2c80-47f3-baba-cd7724934865,None,3440946e-e936-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1320_H_3.jpg,"<p>Cāranārāyaṇa Mandira, elevation north, Lakṣmīnārāyaṇa (left), Umāmaheśvara (right) occupying the quarter-round panels; photo by Stanislaw Klimek, 2008-08; courtesy of Niels Gutschow; free access - no reuse; source: Niels Gutschow, <em><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/DPW7JXJ8"">Char Narayan Temple,</a>&nbsp;</em>2016, p. 103</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
16dccb57-e2fb-4a08-b241-6959732e221a,None,3440946e-e936-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1320_H_2.jpg,"<p>Cāra Nārāyaṇa Mandira, northen elevation, view from SE across the corner photo by Stanislaw Klimek, 2008-08; courtesy of Niels Gutschow; free access - no reuse; source: Niels Gutschow,&nbsp;<em><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/DPW7JXJ8"">Char Narayan Temple,</a>&nbsp;</em>2016, p. 102</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
d65de6c6-19a2-4880-a0db-afe5cd603c66,None,3440946e-e936-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1320_H_19670106_01.jpg,"<p>Cāra Nārāyaṇa Mandira, view from SE; photo by Wayne Stinson, 1967-01-06; courtesy of Wayne Stinson; free access - no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
de7bd3b5-ac64-4b82-99dd-6c562973e3df,None,3440946e-e936-11e9-b125-0242ac130002,/files/uploadedfiles/0361 (VO2B8809).jpg,"<p>Cāra Nārāyaṇa Mandira, left of&nbsp;Kṛṣṇa Mandira; photo by Stanislaw Klimek, 2008-08; courtesy of Niels Gutschow; free access - no reuse; source: Niels Gutschow, <a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/gutschow""><em>Architecture of the Newars</em></a>, 2011, vol. 2, p. 361</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
2e1a6928-8dc6-4e88-9377-2278e47c8f0d,None,3440946e-e936-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1320_H_1.jpg,"<p>Cāranārāyaṇa Mandira, view from SE; photo by Stanislaw Klimek, 2008-08; courtesy of Niels Gutschow; free access - no reuse; source: Niels Gutschow,&nbsp;<em><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/DPW7JXJ8"">Char Narayan Temple,</a>&nbsp;</em>2016, p. 100</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
944f137c-7f2a-48f8-a61e-d235f094dbf1,None,3440946e-e936-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1320 inv img.jpg,"<p>Cāra Nārāyaṇa Mandira, historical image; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: Carl Pruscha, <a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497""><em>Kathmandu Valley</em></a>, 1975, vol. II, p. 164&nbsp;(P-132)&nbsp;</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
54a0c279-4a28-4364-9a6e-25001b7ce39b,None,34d6f310-e5e3-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1190 inv img.jpg,"<p>Umāmaheśvara Mandira, historical image (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Q528C497/q/pruscha"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 160 (P-119)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
037d35a2-dc3f-45a6-9f10-f1d32c3a0628,None,34d6f310-e5e3-11e9-8bc4-0242ac130002,/files/uploadedfiles/0549_2 (VO2B8943).jpg,"<p>Umāmaheśvara Mandira at Mahāpāla,&nbsp;inscription&nbsp;incorporated into the northern door opening of the śikhara temple (photo by Stanislaw Klimek, August 1992)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/gutschow"" target=""_blank""><strong>Gutschow</strong></a> 2011, 549</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
4b04aa7f-7354-4e20-a057-84942cb3aedb,None,34d6f310-e5e3-11e9-8bc4-0242ac130002,/files/uploadedfiles/0549_1 (VO2B8951).jpg,"<p>Umāmaheśvara Mandira at Mahāpāla, view&nbsp;from southeast (photo by Stanislaw Klimek, August 1992)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/gutschow"" target=""_blank""><strong>Gutschow</strong></a> 2011, 549</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
4da47887-b672-40e2-95da-d7a3e05394af,None,362d533e-e8f0-11e9-b125-0242ac130002,/files/uploadedfiles/LAL2090 inv img.jpg,"<p>Pilāchẽ Gaṇeśa, historical image (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 188 (P-209)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
14413755-2450-4e89-b3e0-9cc875fdf097,None,362d533e-e8f0-11e9-b125-0242ac130002,/files/uploadedfiles/LAL2090_H_Maharjan_2013.JPG,"<p>Pilāchẽ Gaṇeśa, view from E (courtesy of Sunil Maharjan, 2013)&nbsp;</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
80cce675-f9a2-4010-a392-afc6a9d596fc,None,378c13d0-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1230_H_20110520 Kimek_02.jpg,"<p>Lvahã Hiti and Bhaṇḍārakhāla Tank, view from NW (courtesy of Stanislaw Klimek, 2011)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
00a6d124-6dd7-44b0-93ca-1124aceeb1e7,None,378c13d0-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1230_H_20110520 Kimek_03.jpg,"<p>Lvahã Hiti and Bhaṇḍārakhāla Tank, carving detail, view from N (courtesy of Stanislaw Klimek, 2011)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
9981f833-5fe1-4dcc-84d1-8b4af017556e,None,378c13d0-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1230_H_20091231 KVPT.jpg,"<p>Lvahã Hiti and Bhaṇḍārakhāla Tank, view from S (courtesy of Kathmandu Valley Preservation Trust, 2009)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
75cc13e9-2cfc-4b05-b994-3b270c15d8c1,None,378c13d0-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1230_H_20091005 Schrom.jpg,"<p>Lvahã Hiti and Bhaṇḍārakhāla Tank, detail of the pavilion during restoration, view from SW (photo by Thomas Schrom, 2009)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
a9a748fe-3a37-40d2-a8fd-21842041f033,None,378c13d0-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1230_H_20090302 Schrom.jpg,"<p>Lvahã Hiti and Bhaṇḍārakhāla Tank, before restoration, view from S (photo by Thomas Schrom, 2009)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
d7137466-2457-412f-acaa-94d7549edd72,None,378c13d0-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1230_H_20060509 KVPT_02.jpg,"<p>Lvahã Hiti and Bhaṇḍārakhāla Tank, the <em>hiti </em>before restoraion, view from W (courtesy of Kathmandu Valley Preservation Trust, 2006)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
e0991173-f797-4db8-8f41-120aa7fdc22a,None,378c13d0-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1230_H_1973 Pruscha.jpg,"<p>Lvah&atilde; Hiti and Bhaṇḍārakhāla Tank, view from SW (photo by G.M. Citrakar, S.D. Manandher, 1970-1975)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, 161 (P-123).</p>

<p>More historical images:</p>

<ul>
	<li>unsigned pencil sketch attributed to Rajman Singh, c. 1844, Hodgson Collection of the Royal Asiatic Society</li>
	<li>Ambrose Oldfield, British Library, Oriental and India Office Collection</li>
</ul>
",0,,2ab25702-9323-11e9-8381-0242ac120006
