tileid,parenttile_id,resourceinstance_id,primaryimagedescription,primaryimagecaption,primaryimagefile,sortorder,provisionaledits,nodegroup_id
36325a06-eff8-4ca5-af6b-52a1de7a37c9,None,3331db72-539f-11ea-b4c2-0242ac130006,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Umāmaheśvara Degaḥ, view from E; photo by Nashib Kafle; 2020-02-18</p>
",/files/uploadedfiles/LAL1801_P_20200218_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
f9294098-1894-4afb-b833-181ad2f6bd62,None,33706bde-e4e7-11e9-b125-0242ac130002,,"<p>Naka Bahī Phalcā 1, view from N (September 2019)</p>
",/files/uploadedfiles/LAL4206_P_20190912_18.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
b04bca34-fc60-420c-a00e-80d032f4f731,None,33776afc-ea72-11e9-b125-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Lāchi Phalcā, view from SW; photo by Christiane Brosius; 2017-03-02</p>
",/files/uploadedfiles/LAL4014_P_20170302_01_osENQlo.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
67d625fd-229b-460b-8df5-51c1db5d5412,None,337c6d44-c619-4816-b823-c10f18d802b4,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Indrāyaṇī Pīṭha, view from E; photo by Bijay Basukala; 2021-07-22</p>
",/files/uploadedfiles/BKT0051_P_20210722_01.jpeg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
5120d3fd-63c2-4f13-b136-e36f32a12977,None,33d9ec0a-e733-11e9-8bc4-0242ac130002,,"<p>Ikhāchẽ Bāhāḥ, main courtyard and the god-house, view from E (May 2019)</p>
",/files/uploadedfiles/LAL0950_P_20190514_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
a39105cf-1815-4e12-845e-ec9f197fe1ce,None,3440946e-e936-11e9-b125-0242ac130002,,"<p>Cāra Nārāyaṇa Mandira, view from E; photo by Nashib Kafle; 2020-01-29</p>
",/files/uploadedfiles/LAL1320_P_20200129_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
35d25f0c-1c6c-4203-a3d5-ed790b50e8aa,None,34d6f310-e5e3-11e9-8bc4-0242ac130002,,"<p>&nbsp;Umāmaheśvara Mandira at Mahāpāla, view from SE (December 2018)</p>
",/files/uploadedfiles/LAL1190_P_20181212_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
13628aa1-5af1-4e70-b776-e8e67b5bf615,None,3570c001-88bd-42d7-aa26-47c6f09f5a6b,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Vāsaḥ Hiti Phalcā, view from S; photo by Thomas Schrom; 2021-03-21</p>
",/files/uploadedfiles/LAL4314_P_20210321_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
a5bfaa2b-c32b-4e78-b13e-007a8c26d088,None,358d5c28-12c4-477a-b2a5-3be3164b7657,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Junbesi Central Chorten,&nbsp;view from NE; photo by Thomas Schrom; 2021-05-18</p>
",/files/uploadedfiles/SOL0030_P_20210518_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
116d7d94-3be2-4112-92ec-1f2d8b220110,None,362d533e-e8f0-11e9-b125-0242ac130002,,"<p>Pilāchẽ Gaṇeśa, full view from S (June 2019)</p>
",/files/uploadedfiles/LAL2090_P_20190608_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
cefac304-89fe-4e37-9bbe-99232813cb96,None,3655168d-4513-4bba-956d-69d76e83f0aa,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Buĩcā Hiti Phalcā, view from NE; photo by Thomas Schrom; 2021-03-21</p>
",/files/uploadedfiles/LAL4316_P_20210321_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
e07ad36d-08db-451f-9598-4fe46d263860,None,36638422-afa6-11ea-9766-0242ac130005,,"<p>Yanāmugaḥ Phalcā, view from NW; photo by Rishi Amatya; 2020-07-27</p>
",/files/uploadedfiles/LAL4042_P_20200727_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
8ea17257-b8cf-40af-bc2a-eb550eb9b801,None,3668d45a-f899-11e9-8649-0242ac130002,,"<p>Yaḥsi Beam, view from SE (October 2019)</p>
",/files/uploadedfiles/SUN0050_P_20191030_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
c0f43fcf-ee3a-423f-9167-756abf639392,None,37438b5c-d78a-11e9-beea-0242ac140006,,"<p>Thati Phalcā 2, view from SE&nbsp;(August&nbsp;2019)</p>
",/files/uploadedfiles/LAL4107_P_20190813_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
378bf7e9-8ebb-42df-bc74-300f2a648d35,None,378c13d0-d632-11e9-a1bd-0242ac140006,"<p>Please note: All visuals of this monument folder and more are also stored in heidICON, the object and multimedia database of Heidelberg University: <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL1230"" target=""_blank"">https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL1230</a></strong>. You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Lvahã Hiti and Bhaṇḍārakhāla Tank, view from SE (February 2020)</p>
",/files/uploadedfiles/LAL1230_P_20200218_02.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
33213133-e087-481a-ac1a-849ec424cda4,None,380e2e0e-e8ef-11e9-8bc4-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Taṇḍukāra Capāḥ, view from S; photo by Bijay Basukala;&nbsp;2019-01-02</p>
",/files/uploadedfiles/LAL4149_P_20190102.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
c3c47eed-7267-4cf0-9442-3dea82a308e2,None,38e62b02-e759-11e9-8bc4-0242ac130002,,"<p>Pinchẽ Bāhāḥ, courtyard and the god-house, view from SE (June 2019)</p>
",/files/uploadedfiles/LAL2050_P_20190604_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
8fda8b8b-a8ad-4cdd-80f3-53a5d831b3a0,None,39bb2040-e9fd-11e9-8bc4-0242ac130002,,"<p>Mūla Coka, courtyard with Yantāju shrine in the centre and Degu Tale and Taleju Mandira in the background, view from S (June 2019)</p>
",/files/uploadedfiles/LAL1260_P_20190623_04.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
bcc68b2c-f5dd-4f18-aaef-b8a7955ca83a,None,39beb848-fc76-43de-bdad-12ea8914001b,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Sika Bahī Cāmuṇḍā Mandira, view from SE; photo by Yogesh Budathoki; 2020-07-05</p>
",/files/uploadedfiles/LAL1530_P_20200705_03.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
bff6d6f3-0560-42ab-a82c-45032d89fe46,None,3a3599d5-5f94-476d-a80f-4f2d3bb9bf9c,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://lh3.googleusercontent.com/xXzTwylZHIVdlNqijkiOXyeiVV1iz7GHGTxUAlrI7m2oHAmF6crMHJq-2W-TFC5Zveqai86TU_P05eTyRqWaJXkau6bUBZh4GiHd5yGse3OSqv_3FAx8AyKOrRrBc_9NuczLsQEi48ZqkS6jUA"" />If not otherwise stated, all images and texts in this folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"">heidICON</a>, the object and multimedia database of Heidelberg University (type the ID-number or key words in the first line and click the search field). You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Dehīmāṇḍau pillars and archaeological remains, view from north-east; photo by David C. Andolfatto; 2015-04-17</p>
",/files/uploadedfiles/BTD0020_H_20150417.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
9e932230-f8ac-4b35-bc6c-4d6e6b0d7eca,None,3a781560-86b0-11ea-86ac-0242ac130005,,"<p>Campakanāga Phalcā, view from W; photo by Thomas Schrom; 2020-04-29</p>
",/files/uploadedfiles/LAL4205_P_20200429_03.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
2e94909d-c5c0-40ea-b93a-c73a8072af30,None,3aa59732-e7ec-11e9-b125-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Yatā Bāhāḥ, view from E; photo by Bruce Owens; 2014-06-11; courtesy of Bruce Owens; free access - no reuse</p>
",/files/uploadedfiles/LAL0830_H_20140611_01 Owens.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
56ee0d3b-041b-4447-bcbe-b81c9918c753,None,3b68c5ca-e64a-11e9-b125-0242ac130002,,"<p>Bhīmasena Mandira, view from E (May 2019)</p>
",/files/uploadedfiles/LAL1380_P_20190521_01_qa9HeY9.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
28ac13e1-56fd-41eb-873e-b06d73363baf,None,3b731959-de47-4cc6-84e4-e230598019f5,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Vajradhātu Caitya (Khāsti Caitya), view from W; photo by Pankaj Nakarmi; 2021-05-18</p>
",/files/uploadedfiles/BAL0005_P_20210518_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
