tileid,parenttile_id,resourceinstance_id,Object name,Object image,Object image caption,object short description,Object identification number,sortorder,provisionaledits,nodegroup_id
486484ed-1a50-4b25-b095-482d510fe1bd,8ae669f4-e359-45c1-8030-034f9cbe653d,204170f8-e23a-4811-a8c3-aa77b9a792c6,Statue of Donor,/files/uploadedfiles/BAL0001-004_P_20210811-01.jpg,"<p>Mahālakṣmī Mandira, statue of donors, view from W; photo by Pankaj Nakarmi; 2021-08-11</p>
",,BAL0001-004,0,,4b849918-9eea-11e9-8b93-0242ac120006
aef5047d-b9c7-4ea2-971b-20682595146b,de4d0fc1-7341-4ee7-9e6a-3e820761ff09,204170f8-e23a-4811-a8c3-aa77b9a792c6,Bell(A),/files/uploadedfiles/BAL0001-005_P_20210811-01.jpg,"<p>Mahālakṣmī Mandira, bell (A), view from W; photo by Pankaj Nakarmi; 2021-08-11</p>
",,BAL0001-005,0,,4b849918-9eea-11e9-8b93-0242ac120006
0e5597ae-bd44-4ab5-b306-6ecbb5f1b6cf,2b3a7461-7d27-473e-954b-b3757de60d85,204170f8-e23a-4811-a8c3-aa77b9a792c6,Stone Toraṇa,/files/uploadedfiles/BAL0001-006_P_20210811-01.jpg,"<p>Mahālakṣmī Mandira, stone <em>toraṇa </em>above the door, view from S; photo by Pankaj Nakarmi; 2021-08-11</p>
",,BAL0001-006,0,,4b849918-9eea-11e9-8b93-0242ac120006
f8b4e71b-a7c1-45ff-87e1-424cf19bfafc,c1c7d83f-f321-4a54-ac2e-ffda5d645780,204170f8-e23a-4811-a8c3-aa77b9a792c6,Bell(C),/files/uploadedfiles/BAL0001-011_P_20210811-01.jpg,"<p>Mahālakṣmī Mandira, bell (C), view from S; photo by Pankaj Nakarmi; 2021-08-11</p>
",,BAL0001-011,0,,4b849918-9eea-11e9-8b93-0242ac120006
a9a0d68a-8c78-4882-addc-2c72a85ae204,dceadb51-5a58-428a-bae3-3d8af8f8fb58,204170f8-e23a-4811-a8c3-aa77b9a792c6,Mahālakṣmī Shrine,/files/uploadedfiles/BAL0001-001_P_20210811-01.jpg,"<p>Mahālakṣmī Mandira, Mahālakṣmī Shrine, view from S; photo by Pankaj Nakarmi; 2021-08-11</p>
",,BAL0001-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
fe63f050-d33d-47ad-a962-e95e04a7715e,17ee8309-2b5c-4f9a-9843-1256ec62a83e,204170f8-e23a-4811-a8c3-aa77b9a792c6,Statue of Gaṇeśa,/files/uploadedfiles/BAL0001-002_P_20210811-01.jpg,"<p>Mahālakṣmī Mandira, statue of Gaṇeśa, view from E; photo by Pankaj Nakarmi; 2021-08-11</p>
",,BAL0001-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
953fe7da-5da4-431c-ad65-87b5f4150e9e,3625697d-7a1f-4d73-9d59-6ffb15a0481b,204170f8-e23a-4811-a8c3-aa77b9a792c6,,/files/uploadedfiles/BAL0001-007_P_20210811-01.jpg,"<p>Mahālakṣmī Mandira, unknown deities, view from SW; photo by Pankaj Nakarmi; 2021-08-11</p>
",,,0,,4b849918-9eea-11e9-8b93-0242ac120006
7cb73cad-8ac5-44d7-ae65-b784419d76d5,3da1d742-73a0-45fa-9a09-5051a651e3cc,204170f8-e23a-4811-a8c3-aa77b9a792c6,Lion(B),/files/uploadedfiles/BAL0001-008_P_20210811-01.jpg,"<p>Mahālakṣmī Mandira, Lion (B), view from SW; photo by Pankaj Nakarmi; 2021-08-11</p>
",,BAL0001-008,0,,4b849918-9eea-11e9-8b93-0242ac120006
9879e247-85aa-4eee-926c-77ddf6a16fb3,28ce5706-2c0a-48e6-b74e-9cce6b7341eb,204170f8-e23a-4811-a8c3-aa77b9a792c6,Lion(C),/files/uploadedfiles/BAL0001-009_P_20210811-01.jpg,"<p>Mahālakṣmī Mandira, Lion (C), view from SW; photo by Pankaj Nakarmi; 2021-08-11</p>
",,BAL0001-009,0,,4b849918-9eea-11e9-8b93-0242ac120006
7472f734-05b4-42ed-8e7c-ea162332db00,b8127a4a-a19c-4197-b79b-31bd1cc8f4e0,204170f8-e23a-4811-a8c3-aa77b9a792c6,Bell(B),/files/uploadedfiles/BAL0001-010_P_20210811-01.jpg,"<p>Mahālakṣmī Mandira, bell (B), view from S; photo by Pankaj Nakarmi; 2021-08-11</p>
",,BAL0001-010,0,,4b849918-9eea-11e9-8b93-0242ac120006
981ca686-76c0-49bd-b823-2bb96d7ad50d,a36eb654-dbc3-4917-952c-daee5de2f217,2070b496-e729-11e9-8bc4-0242ac130002,"<p>Gaṇeśa Shrine</p>
",/files/uploadedfiles/LAL4122-001_P_20190706_01.jpg,"<p>Haugaḥ Ganedyaḥ Phalcā, Gaṇeśa shrine, view from S (July 2019)</p>

<p>&nbsp;</p>
","<p>The shrine is located inside the<em>&nbsp;</em>Phalcā. It remains unclear&nbsp;whether the<em>&nbsp;</em>Phalcā&nbsp;and the shrine were constructed at the same time or if the shrine was added at a later date. Inside the shrine, an image of Gaṇeśa indicates that he is the main deity. Two brass images of rats can be found in front of this statue.&nbsp;</p>

<p>Gaṇeśa is sitting in a&nbsp;<em>sukhāsana&nbsp;</em>posture on top of a mouse. He is holding an&nbsp;axe and&nbsp;<em>laḍḍu</em>&nbsp;with his left hands. One of his right hands holds a radish&nbsp;whilst the other one holds&nbsp;<em>akṣamālā</em>.</p>

<p>Above the image are two brass plate&nbsp;<em>toraṇas</em>.</p>
",LAL4122-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
2252f932-0ad1-48c2-af49-8ef74245397b,d90777b4-2769-4ab9-b5a8-31c848db7c0d,2070b496-e729-11e9-8bc4-0242ac130002,Aniconic stones,/files/uploadedfiles/LAL4122-002_P_20190706_01.jpg,"<p>Haugaḥ Ganedyaḥ Phalcā, aniconic stones of Bhairava, view from S (July 2019)</p>
","<p>Three aniconic stones are located at the rear wall of the&nbsp;Phalcā and are worshipped as&nbsp;Bhairava.</p>
",LAL4122-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
e00ab251-2ea8-42e2-8e06-01901aa54fe4,bafb945a-df6b-4eb3-8278-a202b874c43f,2070b496-e729-11e9-8bc4-0242ac130002,Jarũhiti,/files/uploadedfiles/LAL4122-003_P_20190706_01.jpg,"<p>Haugaḥ Ganedyaḥ Phalcā,&nbsp;<em>jarũhiti</em>, view from W (July 2019)</p>
","<p>There is a stone&nbsp;<em>Jarũhiti&nbsp;</em>attached to the western wall of the&nbsp;Phalcā. According to <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/MJ42STCW"">Furukawa/Shrestha/Bajracharya and Ogasawara 2010</a> (p. 121) this was built in the Malla period. Though the community cleaned and repaired the system in the 2000s, it is no longer in use because of its&nbsp;piped water system and water tanks. One stone inscription can be found&nbsp;on top of the structure. The inscription mentions its construction and the establishment of a <em>guthi</em>. D&atilde;ju Bhāro and Rājakarṇikāra Cikidhikala Bhāro facilitated the&nbsp;<em>hiti&nbsp;</em>and also donated land to fund it. The inscription also mentions the necessity of giving paddy (45&nbsp;<em>Pāthis</em>) to a person who fills up the water in the&nbsp;<em>Jarũhiti </em>on a daily basis.&nbsp;</p>
",LAL4122-003,0,,4b849918-9eea-11e9-8b93-0242ac120006
3e751c25-7a5f-48c1-a6bd-3f9e390c7840,0e7f8328-8f75-4f02-b6c3-93e3739e0e3a,20787244-8ee5-11ea-bd59-0242ac130005,,/files/uploadedfiles/LAL0980-006_P_20200614_01.jpg,"<p>Āna Bāhāḥ, Mañjuśrī Pādukā, view from E (June 2020)</p>
","<p>This Ma&ntilde;juśrī Pādukā (feet of Ma&ntilde;juśrī) has been established to the east of the Dharmadhātu Maṇḍala. The name of the donor is not recorded, but according to the locals, Viśvavajra Vajrācārya established it. The donor has arranged to celebrate the anniversary worship of this Pādukā on the 8th day of the bright fortnight of Kārttika on the day of death of his mother Gyana Thakuṃ.</p>
","LAL0980-006
",0,,4b849918-9eea-11e9-8b93-0242ac120006
15be1aeb-4895-49a9-babf-bfe662cbd60e,0872fc90-dfc5-41a4-aa0a-827e0a9645bf,20787244-8ee5-11ea-bd59-0242ac130005,,/files/uploadedfiles/LAL0980-005_P_20200614_01.jpg,"<p>Āna Bāhāḥ, Dharmadhātu Maṇḍala, view from E (June 2020)</p>
","<p>Viśvavajra Vajrācārya and his family established this&nbsp;Dharmadhātu Maṇḍala. The anniversary worship of the Maṇḍala is performed&nbsp;every year on the 8th day of the bright fortnight of Kārttika.</p>
","LAL0980-005
",0,,4b849918-9eea-11e9-8b93-0242ac120006
07e35eb9-088c-45ba-91f4-04c1ae7f5df0,c319cbb4-01d5-46ae-ab4d-206f7b2609ed,20787244-8ee5-11ea-bd59-0242ac130005,,/files/uploadedfiles/LAL0980-004_P_20200614_01.jpg,"<p>Āna Bāhāḥ, Aśoka Caitya, view from NE (June 2020)</p>
","<p>Built on a brick plinth, this Caitya has four Buddhas in four directions. Eight auspicious symbols have been made&nbsp;with cement on its plinth.</p>
","LAL0980-004
",0,,4b849918-9eea-11e9-8b93-0242ac120006
9567a37f-f97f-4c62-8123-f460a06a0916,264dace2-2cd5-47b2-8036-3a79bcfda980,20787244-8ee5-11ea-bd59-0242ac130005,,/files/uploadedfiles/LAL0980-002_P_20200614_01.jpg,"<p>Āna Bāhāḥ, statue of Gaṇeśa, view from E (June 2020)</p>
","<p>Statue of Gaṇeśa placed to the left of the entrance.</p>
","LAL0980-002
",0,,4b849918-9eea-11e9-8b93-0242ac120006
40e73707-2bf6-4817-88a1-8aaec9ddf700,b5f8a605-ff7d-4337-997c-a2f99cada29e,20787244-8ee5-11ea-bd59-0242ac130005,,/files/uploadedfiles/LAL0980-001_P_20200614_01.jpg,"<p>Āna Bāhāḥ, Akṣobhya in the sanctum, view from E (June 2020)</p>
","<p>This stone statue of Akṣobhya faces&nbsp;east. <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/locke"" target=""_blank""><strong>Locke</strong></a> (1985, 50) erroneously states that Padmapāṇi Lokeśvara is placed in the sanctum.</p>
","LAL0980-001
",0,,4b849918-9eea-11e9-8b93-0242ac120006
c3dd366c-9fda-4871-a1a6-6b593cd96b8c,d55d067e-80c2-48c2-9059-a04e016cea52,20787244-8ee5-11ea-bd59-0242ac130005,,/files/uploadedfiles/LAL0980-003_P_20200614_01.jpg,"<p>Āna Bāhāḥ, statue of Mahākāla, view from E (June 2020)</p>
","<p>Statue of Mahākāla placed to the right of the entrance.</p>
","LAL0980-003
",0,,4b849918-9eea-11e9-8b93-0242ac120006
4b5079ee-cd63-4827-9ae6-98383db77b3f,dac09460-3ffb-46b3-acdd-68e5b22b3c77,20b9cf3e-f33e-11e9-a3c8-0242ac130002,,/files/uploadedfiles/LAL1940-001_P_20190604_03.jpg,"<p>Puṇyacandra Bāhāḥ, Dharmadhātu Maṇḍala, view from S (June 2019)</p>
",,,0,,4b849918-9eea-11e9-8b93-0242ac120006
56cc3f51-9ba0-449a-af8f-8d3285696b8a,a276ae8f-e7ed-4e55-9f1e-3dcfa4d70bec,20ef6cd9-f40f-4799-8101-a9b7b824d039,Umāmaheśvara,/files/uploadedfiles/LAL2830_P_20201211_05.jpg,"<p>Lvahã Hiti, statue of Umāmaheśvara, view from NW; photo by Rishi Amatya; 2020-12-11</p>
",,LAL2830-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
d6df1fe0-b493-4ce7-821e-43861b6a8b74,f760f1e1-8ed0-44b3-a799-aa34b8d35128,20ef6cd9-f40f-4799-8101-a9b7b824d039,,/files/uploadedfiles/LAL2830_P_20201211_07.jpg,"<p>Lvahã Hiti, water spout, view from NW; photo by Rishi Amatya; 2020-12-11</p>
",,,0,,4b849918-9eea-11e9-8b93-0242ac120006
227e322e-54c5-429f-a6cc-046fa6b57bb5,04af1f28-fe6b-4b46-9275-8bbe790b130f,217154c2-e99f-11e9-b125-0242ac130002,Akṣobhya shrine,/files/uploadedfiles/LAL1550-004_P_20181211_02.jpg,"<p>Yampi Mahāvihāra, Akṣobhya Buddha&nbsp;on the north&nbsp;side of main deity, view from W; photo by Nashib Kafle; 2018-12-11</p>
","<p>To the right of the image of&nbsp;<em>gandhuri dyaḥ</em>&nbsp;is a room with an image of Akṣobhya Buddha inside it. Local inhabitants consider this to be a separate monastery.</p>
",LAL1550-004,0,,4b849918-9eea-11e9-8b93-0242ac120006
4c87d5ba-e2c1-4f25-9e77-f6280be7d45f,1f6e2a39-7bcf-47dc-9ab0-1c0b9b369d70,217154c2-e99f-11e9-b125-0242ac130002,Śikharakūṭa Caitya,/files/uploadedfiles/LAL1550-001_P_20181211_03.jpg,"<p>Yampi Mahāvihāra, Śikharakūṭa&nbsp;<em>caitya</em>, view from N; photo by Nashib Kafle; 2018-12-11</p>
","<p>This&nbsp;<em>caitya</em>&nbsp;is situated in front of the image of&nbsp;<em>kvapādyaḥ</em>&nbsp;of the&nbsp;<em>bahī</em>. There are images of four&nbsp;<em>bodhisattvas</em>&nbsp;in each of the four directions. On the western side is an image of Padmapāṇi, who is flanked by his&nbsp;<em>śaktis</em>. In the upper part of the&nbsp;<em>caitya</em>&nbsp;one can find images of Dhyānī Buddhas which have been newly installed by Lākhecā from Oku Bāhāḥla. These have replaced the old images of Buddha. The part above the&nbsp;<em>chatrāvalī</em>&nbsp;is not available in this&nbsp;<em>caitya</em>. There is an oil-lamp balustrade surrounding the&nbsp;<em>caitya</em>. Hodgson has sketched this&nbsp;<em>caitya</em>&nbsp;(see in<strong>&nbsp;</strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Z28J4TN9"" target=""_blank""><strong>Losty</strong></a>, 2004,&nbsp;93).&nbsp;</p>
",LAL1550-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
e0d86268-e12e-4d2a-9175-813d6d04779e,6bc6d1ab-f18a-4253-b99a-57a9ef729d12,217154c2-e99f-11e9-b125-0242ac130002,Temple of Āryāvalokiteśvara,/files/uploadedfiles/LAL1550-003_P_20181211_01.jpg,"<p>Yampi Mahāvihāra, temple of Āryāvalokiteśvara, view from N; photo by Nashib Kafle; 2018-12-11</p>
","<p>Inside the temple there is an image of standing Āryāvalokiteśvara with two hands facing north.&nbsp;The upper part of the temple is bell-shaped. An oil-lamp balustrade surrounds the temple.</p>
",LAL1550-003,0,,4b849918-9eea-11e9-8b93-0242ac120006
6decb892-bcd4-43ab-a942-520aa6c98661,232e5ddb-2714-47a4-849e-0847052de337,217154c2-e99f-11e9-b125-0242ac130002,Amitābha Shrine,/files/uploadedfiles/LAL1550-005_P_20181211_02.jpg,"<p>Yampi Mahāvihāra, Amitābha statue on the south side of the main deity, view from W; photo by Nashib Kafle; 2018-12-11</p>
","<p>To the left of the image of&nbsp;<em>gandhuri dyaḥ</em>&nbsp;is a room which contains an image of Amitābha Buddha. Local inhabitants consider this to be a separate monastery.</p>
",LAL1550-005,0,,4b849918-9eea-11e9-8b93-0242ac120006
45b8c910-e19e-450b-8ed5-64c137d09609,9d2bc730-6d44-4780-8184-8a769ac20b4e,217154c2-e99f-11e9-b125-0242ac130002,Statue of Sunayaśrī Miśra,/files/uploadedfiles/LAL1550_P_20181211_12.jpg,"<p>Yampi Mahāvihāra, statue of Sunayaśrī Miśra&nbsp;(the founder of the Vihāra),&nbsp;view from N; photo by Nashib Kafle; 2018-12-11</p>
","<p>Every year in the month of&nbsp;<em>guṃlā</em><em>,</em>&nbsp;the historical materials of the&nbsp;<em>bahī</em>&nbsp;are exhibited. To the south of the main sanctum of the monastery, a seat (<em>salaṃśā</em>) is made and a statue of Sunayaśrī Miśra, the founder of the Vihāra, is placed on it. He is worshipped as Ṣaṭakoṭī Āju (Khatāṃ Āju). Some of the legends tell us that his name is linked to the story that he once earned six crore&nbsp;&lsquo;<em>karoḍa</em><em>&rsquo;</em>&nbsp;(sixty million) rupees.</p>
",LAL1550-006,0,,4b849918-9eea-11e9-8b93-0242ac120006
cb3d3d4e-31d0-4571-8d77-ad5252482e0b,73e4ab0a-528f-4553-b1e1-8d81126ed22e,217154c2-e99f-11e9-b125-0242ac130002,Mahākāla,/files/uploadedfiles/LAL1550-006_P_20181211_01.jpg,"<p>Yampi Mahāvihāra, Mahākāla statue, view from S; photo by Nashib Kafle; 2018-12-11</p>
","<p>To the left of the main entrance of the&nbsp;<em>bahī</em>&nbsp;is an image of Mahākāla. This image has been installed recently (writing in 2018). The archaic image of Mahākāla has been placed in a small room which lies behind this image.</p>
",LAL1550-007,0,,4b849918-9eea-11e9-8b93-0242ac120006
341181cb-0019-48d3-aa2f-051a9c605a34,fb45ccc1-1faf-49ea-895a-96e30d6f7f45,217154c2-e99f-11e9-b125-0242ac130002,Shrine of Amoghapāśa Lokeśvara,/files/uploadedfiles/LAL1550-002_P_20181211_04.jpg,"<p>Yampi Mahāvihāra, shrine of Amoghapāśa Lokeśvara, view from S; photo by Nashib Kafle; 2018-12-11</p>

<p>&nbsp;</p>
","<p>Inside the sanctum of the shrine, one can find an image of Amoghapāśa Lokeśvara with eight hands facing&nbsp;west. There are false doors in the northern, eastern and southern walls. In the upper part of the&nbsp;<em>caitya</em>&nbsp;one can find images of Dhyānī Buddha. The part above the&nbsp;<em>chatrāvalī&nbsp;</em>is not available in this&nbsp;<em>caitya</em>. An oil-lamp balustrade surrounds it.</p>
",LAL1550-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
b90ed15e-44b7-4b45-8118-f25cf87ad669,a50d703f-7242-4f4f-a5ca-5185ed1d756b,21b56e2d-d3ff-4ce6-94cc-d5b85fb8a31e,Nāsaḥ Dyaḥ,/files/uploadedfiles/BAL0002-001_P_20210613-01.jpg,"<p>Nāsaḥ Chẽ, Nāsaḥdyaḥ represented by three wall niches in the sanctum, view from W; photo by Pankaj Nakarmi: 2021-06-13</p>
",,BAL0002-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
18536c4a-3a82-49f8-b9e2-e41a50706a6c,69959bba-0c1b-44c7-9a83-cd6458763ffb,21b56e2d-d3ff-4ce6-94cc-d5b85fb8a31e,Hiphaḥdyaḥ shrine,/files/uploadedfiles/BAL0002-002_P_20210703-01.jpg,"<p>Nāsaḥ Chẽ, Hiphaḥdyaḥ shrine, view from W; photo by Pankaj Nakarmi: 2021-07-03</p>
",,BAL0002-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
0474c25c-2c92-4c55-a71a-12650f34b9e7,8c89a1e2-d545-4416-894f-64b3a51d9653,21c324c0-e763-11e9-8bc4-0242ac130002,Bell,/files/uploadedfiles/LAL2390-003_20190621_01.jpg,"<p>Dhana Bāhāḥ, bell, view from S (June 2019)</p>
","<p>There is no inscription on the bell.&nbsp;The&nbsp;bell stand was in a dilapitated state and was replaced by a newer one&nbsp;in 1921 (NS 1041).&nbsp;</p>
",LAL2390-003,0,,4b849918-9eea-11e9-8b93-0242ac120006
52c7e906-a316-4d3f-9e01-8d2af534f8ff,a233f6dc-d384-457a-a020-fa39498fafe3,21c324c0-e763-11e9-8bc4-0242ac130002,Dharmadhātu Maṇḍala,/files/uploadedfiles/LAL2390-002_20190621_02.jpg,"<p>Dhana Bāhāḥ, <em>dharmadhātu maṇḍala</em>, view from N (June 2019)</p>

<p>&nbsp;</p>
","<p>This octagonal&nbsp;<em>dharmadhātu maṇḍala</em>&nbsp;is located towards the east of the&nbsp;<em>śikharakūṭa caitya</em>. Eight Bodhisatvas stand&nbsp;in the eight faces of the&nbsp;<em>maṇḍala</em>. At some point, an oil lamp balustrade was built around the&nbsp;<em>maṇḍala</em>; this has covered the&nbsp;inscription. &nbsp;</p>
",LAL2390-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
49350a12-e952-4c3e-bf8d-f704089a3b98,0f979fea-ba36-44d5-801b-94ce0a8873c5,21c324c0-e763-11e9-8bc4-0242ac130002,Śikharakūṭa Caitya,/files/uploadedfiles/LAL2390-001_20190621_01.jpg,"<p>Dhana Bāhāḥ, Śikharakūṭa Caitya, view from W (June 2019)</p>
",,LAL2390-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
10992343-7f31-401d-8c21-57974110d6c4,d4b83f1a-c1fc-4fce-9ffa-09f5d093bc20,222a5a4a-e1ef-4af0-afc9-bae7bd03d3ce,Śākyamuṇi Buddha,/files/uploadedfiles/BAL0008-001_P_20210531_01.jpg,"<p>Śākyamuṇi Buddha Shrine, Statue of Śākyamuṇi, view from E; photo by Pankaj Nakarmi; 20210531</p>
",,BAL0008-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
3a76187d-93d8-4296-96d3-b54ab73dca61,635d615c-8f66-4125-82b9-a4d51c9ce04a,224ae916-e8e2-11e9-8bc4-0242ac130002,Mañjuśrī,/files/uploadedfiles/LAL1730-006_P_20190412_01.jpg,"<p>Cī Bāhāḥ Nani, statue of Gaṇeśa, view from N; photo by Yogesh Budathoki; 2019-04-12</p>
","<p>This image of a standing Gaṇeśa with four arms shows the deity holding a garland and a radish in his right hands and an axe and a sweet ball&nbsp;in his left hands. The image is located on the west side of the main shrine of the <em>vihāra</em>.</p>
",LAL1730-006,0,,4b849918-9eea-11e9-8b93-0242ac120006
6318681f-1fa9-4277-9625-3da737223c83,8ffcd7f5-5b45-4d12-ab7c-12796da2eee4,224ae916-e8e2-11e9-8bc4-0242ac130002,Nārāyaṇa,/files/uploadedfiles/LAL1730-002_P_20190412_01.jpg,"<p>Cī Bāhāḥ Nani, statue of Nārāyaṇa, view from W; photo by Yogesh Budathoki; 2019-04-12</p>
","<p>This image of Nārāyaṇa is located on the eastern wall of the <em>vihāra</em>. He is holding a wheel and a lotus&nbsp;(<em>padma</em>) in his two right hands and a club (<em>gadā</em>) and conch in his two left hands.&nbsp;</p>
",LAL1730-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
cbdf3ff8-322e-4cac-85ce-b5bb2ccb62a0,28d1a11a-884c-41ea-8d84-f6dae21d85b0,224ae916-e8e2-11e9-8bc4-0242ac130002,Vajradhara,/files/uploadedfiles/LAL1730-003_P_20190412_01.jpg,"<p>Cī Bāhāḥ Nani, Vajradhara, view from W; photo by Yogesh Budathoki; 2019-04-12</p>
","<p>Vajradhara is located on the eastern wall of the <em>vihāra</em>. In Vajrayāna, the First Buddha (Ādibuddha) is regarded as the highest deity, the origin of even&nbsp;the Five Dhyāni Buddhas. When represented in human form, he takes&nbsp;the name Vajradhara. He has six-arms. His two main hands are&nbsp;crossed against his chest in the gesture&nbsp;of&nbsp;<em>vajrahuṅkāra mudrā,&nbsp;</em>holding a v<em>ajra</em>&nbsp;and a bell. Two additional&nbsp;right&nbsp;hands&nbsp;hold a&nbsp;sword and a noose and two&nbsp;left hands are broken. However, one can presume that, in line with this&nbsp;iconography,&nbsp;he would have been carrying a&nbsp;<em>kapāla</em>&nbsp;and a noose in these hands (<strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/RVX2BKCE/q/Bhatta"" target=""_blank"">Bhattacharyya&nbsp;</a></strong>1958, 44).&nbsp;</p>
",LAL1730-003,0,,4b849918-9eea-11e9-8b93-0242ac120006
50cb7332-f13c-42b5-964e-17a21672d446,6e8b694d-ff6d-4802-ba13-7d5bf1da13ac,224ae916-e8e2-11e9-8bc4-0242ac130002,Mañjuśrī,/files/uploadedfiles/LAL1730-007_P_20190412_01.jpg,"<p>Cī Bāhāḥ Nani, Mahākāla, view from N; photo by Yogesh Budathoki; 2019-04-12</p>
","<p>Mahākāla is placed on the west side of the main shrine of the <em>vihāra</em>. He is holding a<em>&nbsp;kartṛ</em>&nbsp;(chopper) in his right hand and a&nbsp;<em>kapāla</em>&nbsp;(skull bowl) in his left hand, which also clasps&nbsp;<em>khaṭvāṅga</em>.</p>
",LAL1730-007,0,,4b849918-9eea-11e9-8b93-0242ac120006
0e96e908-f2fe-46d5-ac9b-90a978be98bc,150d289e-d5de-435c-aba3-013cd344bce3,224ae916-e8e2-11e9-8bc4-0242ac130002,Mañjuśrī,/files/uploadedfiles/LAL1730-004_P_20190412_01.jpg,"<p>Cī Bāhāḥ Nani, Ma&ntilde;juśrī, view from N; photo by Yogesh Budathoki; 2019-04-12</p>
","<p>The&nbsp;four-armed standing Ma&ntilde;juśrī is located to the east of the main shrine. His two main hands are held in&nbsp;<em>dharmacakra mudra</em>, whilst two additional hands hold&nbsp;a rosary and the&nbsp;scripture of&nbsp;<em>Praj&ntilde;āpāramitā</em>. Local people worship this&nbsp;as Sarasvatī. The face&nbsp;is covered by thick layers of vermillion powder.</p>
",LAL1730-004,0,,4b849918-9eea-11e9-8b93-0242ac120006
