tileid,parenttile_id,resourceinstance_id,historical event reference image,historical event reference description,historical inscription identification ,historical event references source,historical event transliteration and translation,historical event image caption,historical event references type,sortorder,provisionaledits,nodegroup_id
efae161e-6c0b-4fd7-8913-79da8f8824ab,6849984c-5bbf-464f-8a03-a8b5b7ece42d,4f116514-0102-11ea-8f3c-0242ac130002,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/QBIUCGXV/q/dhanavajra"" target=""_blank""><strong>D. Vajrācārya</strong></a> 2056, 52-53</p>",,,"Secondary literature, Inscription",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
2b13e78f-0116-4690-85d7-debd6578c271,4953c96c-31f3-44df-ba23-bbffc7e51a34,4f116514-0102-11ea-8f3c-0242ac130002,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Q528C497/q/PRUSCHA"" target=""_blank""><strong>Pruscha</strong></a> Si-1</p>",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
022e3f78-69d9-482d-ba82-858fd51a33af,10961995-9569-4b06-9db1-7d4e84041177,4f116514-0102-11ea-8f3c-0242ac130002,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/QBIUCGXV/q/dhanavajra"" target=""_blank""><strong>D. Vajrācārya </strong></a>2056, 11-13</p>",,,"Secondary literature, Inscription",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
9bd416a0-c18f-4e7e-b861-3990ad26d3a3,55915a9e-fa07-444b-9a82-bc21ac7e2167,4f116514-0102-11ea-8f3c-0242ac130002,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/GLJIEING/q/dhanavajra"" target=""_blank""><strong>D. Vajrācārya</strong></a> 2030, 519-520</p>",,,"Secondary literature, Inscription",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
eb09454f-3650-4240-b0c4-3127dc36dc3c,4a804598-68b8-4ad6-9a25-75e4bb3939f5,503085f6-076f-11ea-8a1c-0242ac130002,,,,"<p>Local resident, Maharjan, male, age&nbsp;59</p>
",,, Local knowledge,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
904f2b7a-1d9c-439b-81c0-b326099a6fb0,efd526e8-427a-4212-a830-162270f15e20,50e6b167-1959-4ce9-a9d4-1800e7273a52,,,,"<p>&nbsp;<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/W5I86TFA/q/kirtipur"" target=""_blank""><strong>Shokoohy </strong></a>1994, 138</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
3c6f6fc9-2a54-4a27-972b-43f813d7d215,f027b27e-6dd3-472e-970c-d910fbf2d8eb,50e6b167-1959-4ce9-a9d4-1800e7273a52,,,,"<p>The <em>cacā </em>text is preserved in the Bāhāḥ.&nbsp;It is edited in <strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/84R233N4/q/kirtipur"" target=""_blank"">Ś.&nbsp;Śreṣṭha</a></strong>&nbsp;(VS 2057, 228).</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d1e238d3-f569-4c5d-bf59-ec267505dceb,5c8f78b7-8dc5-476e-afa0-62140c3dccf5,50e8eedc-eb42-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
58916aed-62f6-42c5-8e36-15a429590ddb,fc1d0aa7-8c81-4db2-a0db-2a10e13a6009,5277a9d6-2f86-11ea-b242-0242ac130002,,,,,"<p>Sketch of <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2KCHW2NB/q/Oldfield"" target=""_blank""><strong>Oldfiled </strong></a>1857</p>
",, Document,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d2185e6e-36de-4be5-8bb9-f9508250a310,ba01203d-0eb4-4041-8cad-e7e1e43fe0d9,5277a9d6-2f86-11ea-b242-0242ac130002,,,,"<p>Inscription from VS 2032</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
57ebfe90-6738-430c-a408-080274a1a259,2f21a63f-4675-4626-bff2-0cfb8a21e031,5277a9d6-2f86-11ea-b242-0242ac130002,,,,"<p>Inscription from VS 2032</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
35329e93-e369-42b2-adca-fe6772f5d52b,9b3fc45f-1c83-400b-9278-19f03282a0b6,5277a9d6-2f86-11ea-b242-0242ac130002,,,,"<p>Local resident, Śākya, female, age 51</p>
",,, Local knowledge,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
e8ffb4cf-8882-46f8-b9a7-6f15098f975c,72c15726-e620-4aac-aea8-5c5ff03a0d08,54346f5f-5ad8-4ab5-887c-c983ea617de2,,,,"<p>Inscription from NS 1097</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d5993b27-57eb-45ad-96a6-665d64bdefeb,67759b7b-5247-41f4-a56b-79071b2fabc7,54346f5f-5ad8-4ab5-887c-c983ea617de2,,,,"<p>The inscription from NS 853, placed inside the sanctum.&nbsp;&nbsp;</p>

<p><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/A7ZBCVXS"" target=""_blank"">Siṃha and Maharjana</a>,</strong>&nbsp;2019</p>

<p>&nbsp;</p>
","<p>H = 35</p>

<p>W=&nbsp; 20</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c306f1b1-d938-43a4-bcb5-609043def505,2fcf727e-5200-4b0e-91bf-eaaa0577aeca,54346f5f-5ad8-4ab5-887c-c983ea617de2,,,,"<p>Embossed inscription on the bell from NS 1023</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
0f79ef78-f8d0-41cf-87a4-50b90a10c836,a5df6f25-f38a-4dd1-99cd-e88c925691a5,54346f5f-5ad8-4ab5-887c-c983ea617de2,,,,"<p>Inscription from VS 2060,&nbsp;embedded in the southern plinth of the Caitya</p>

<p>&nbsp;</p>
","<p>H = 17</p>

<p>W = 20</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
56258277-0f88-45db-8379-c581216620fd,eef1642c-f873-429a-a7fc-c9f38cc9bd91,54346f5f-5ad8-4ab5-887c-c983ea617de2,,,,"<p>Inscription from unknown date, placed on the second plinth of the Śhikharakūta Caitya (LAL2130-005)</p>
","<p>H = 46</p>

<p>W = 37</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
3f5e29cb-e252-4c1e-8150-6bb7a94e2ba6,cffda4c1-25fb-47fa-9b84-46a5292c80b8,54346f5f-5ad8-4ab5-887c-c983ea617de2,,,,"<p><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Q528C497/q/pruscha"" target=""_blank""><strong>Pruscha </strong></a>1975, 189</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
646714d3-e7f7-4866-9e9f-2217da3fb9ae,604a15ae-a76d-464f-b34f-b90a2d5a3b04,54346f5f-5ad8-4ab5-887c-c983ea617de2,,,,"<p><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Q528C497/q/pruscha"" target=""_blank""><strong>Pruscha </strong></a>1975, 189</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c810d06d-e1d6-40fe-a286-dbe0fb5614fc,1d51b07d-76db-475b-9963-038907a7ecee,54346f5f-5ad8-4ab5-887c-c983ea617de2,,,,"<p>Inscription from NS 1001</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
424a80b9-57f7-49ef-b5d2-9d2f173fd7c0,28d4fc30-a53e-44fc-96e1-65efadfe814c,54346f5f-5ad8-4ab5-887c-c983ea617de2,,,,"<p>The inscription from NS 7?3,&nbsp;inscribed on the bottom of the <em>ṭoraṇa&nbsp;</em></p>

<p>&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
a8af3043-1138-4abd-a21e-f922dadf5725,b6b484d5-dc51-4533-95c3-a67464152234,54346f5f-5ad8-4ab5-887c-c983ea617de2,,,,"<p>Local knowledge: A local resident, Maharjana, male, age 59</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
083f4356-0228-491e-8c77-ed90601c16dc,b17e9b28-cfb8-46df-bd4c-184452cddeda,55133c56-e68d-11e9-b125-0242ac130002,,,,"<p>Inscription of NS 895</p>
","<p><em>Stone inscription of Calakhu phalcā related to Nārāyaṇa </em>(transliteration and translation by Nutan Sharma, 2018)</p>

<ol>
	<li>oṃ namaḥ nārāyaṇaṃ namaskṛtyaṃ naraṃ cau(cai)va narottamāṃ(mam) devīṃ saraś(s)vatīṃ (vyāsaṃ) ta-</li>
	<li>to jaya mut(d)īraya(e)[t] ||&nbsp; || śreyostu || saṃmvat 895 māghakṛṣṇa || ṣaṣṭhān<br />
	tithau</li>
	<li>bṛhaspativāsare thva kunhu kutubāhālayā laghuvaṃśa rāutta&nbsp; si _ _</li>
	<li>... ... sa_ siddhilakṣmimaī thva nimha stri pu[ru]khasena svapurta divaṃgata _ _</li>
	<li>datta bābusa māmana calaṣu lāṃche͂sa phale dayakaṃ śrī nārāyaṇa mūrtti _</li>
	<li>_ _ _ pratiṣṭhā yāsyaṃ śrī 3 candamāsasa duntā pākubuṃ rova 3 java 3</li>
	<li>_tasiṃdhuṣacābuṃ rova 3 puna dhalasikva karṣa 7 thvate buṃyā _ _ syanana</li>
	<li>_ phalesa mata choyakaṃ dāna biyamāla buṃgayātāna enātava || ni... ...</li>
	<li>_ _bhāropanisena yāyamāla saeva vaiśāṣa lachiṃ śrī 3 buṃga yāta ... ...</li>
	<li>... ... || śrī _ _ 2 vaṃ _ _ tya japa pāṭha rācake || śrī 3 bo _ śvara ... ...</li>
	<li>&nbsp;... ... kārttika lachiṃ mata biyake māla ... ...</li>
	<li>... ... varṣaprati ... ...</li>
	<li>... ... yāyamāla&nbsp; cosye tako yātasā utrottara juya || cosya (tako)</li>
	<li>mayātasā paṃcamāhāpāpa lāka || śubhamastu ||</li>
</ol>

<p>&nbsp;</p>

<p><em>Translation of the inscription:</em></p>

<p>(The beginning part of the inscription is the praises of Lord Narayan)</p>

<p>In [NS] 895 (1775 CE), on the 6th day of dark half of Lunar month of Māgha, Thrusday. On this day, the couple from Kutu Bāhā, Si... ... Raghuvaṃśa Rāutta and his wife Siddhilakṣīmayī. The mother of the dead son has constructed this <em>phalcā</em> of Calkhu, Lāṃche͂ establishing in it an icon of Śrīnārāyaṇa in the name of the dead son ... Datta Bābu.</p>

<p>Three <em>ropani</em> and 3 <em>yava</em> land of Pākubuṃ, 3 <em>ropani</em>s of land of Tasiṃ Dhuṣacābuṃ and 7 karṣa of land of Dholosikvaṃ are offered.&nbsp; Those lands shall be used to repair the <em>phalcā</em> when destroyed. Burning lamps shall be offered there during the festival of red Matsyendranātha.... The Bhāro (noble) brothers shall do this during the whole month of Vaiśakha during the festival of red Matsyendranātha .... [Also,] <em>japa</em> (recitation of <em>mantra</em>) and <em>pāṭha</em> (recitation of sacred texts) shall also be performed.... A lamp shall be offered in the whole month of Kārtika.... Every year.... If done according to what has been written, he shall get prosperous and if not done he shall get five great sins .... May all be well.</p>
",, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d705e01e-87df-47ad-8270-24cb1840ec75,8e28f1b8-8180-494e-a1d9-5de18c352757,553b9314-e687-11e9-8bc4-0242ac130002,,,,"<p>Inscription from VS 2059</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
0c65e4a9-82bd-4024-b78a-2f90f550aa22,3ddce0cf-accb-41bd-86c9-6a0d22974583,553b9314-e687-11e9-8bc4-0242ac130002,,,,"<p>Inscription from&nbsp;NS 810</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
2c73c93b-18f3-4fbb-b3e8-da6b9c1df9bf,db3218d6-c4cb-4871-9e9a-d35d9086a0b7,553b9314-e687-11e9-8bc4-0242ac130002,,,,"<p>Inscirption from&nbsp;VS 1983</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c2947276-8855-408a-a08b-64f72b437269,7f4bfc85-d750-442e-be67-bf42ddb89d55,553b9314-e687-11e9-8bc4-0242ac130002,,,,"<p>Inscription from&nbsp;NS 786</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
2d4ecc82-8da1-4b75-b930-2730758694b2,2a31f781-2842-4a8c-b48a-916182efdcbf,553b9314-e687-11e9-8bc4-0242ac130002,,,,"<p>Inscription from&nbsp;NS 801&nbsp;</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
f2cb6618-22c1-42a2-a4b8-a436e568295a,ada6c519-fc6f-454c-bf8c-ddbdacfa2904,553b9314-e687-11e9-8bc4-0242ac130002,,,,"<p>Inscription from&nbsp;VS 2066 &nbsp;</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
e9d1df5e-1e05-4d2d-8d09-5aa059aadfd7,1424550c-1efb-40e5-ad37-71f1804a267a,553b9314-e687-11e9-8bc4-0242ac130002,,,,"<p>Inscription from&nbsp;NS 842</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
74eb211a-a0a5-4039-ae29-af0e2013a73c,9472128c-6c33-4659-9188-f34a2966ecd7,553b9314-e687-11e9-8bc4-0242ac130002,,,,"<p>Inscription from&nbsp;NS 477</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
4d2d1f17-4f14-4c39-8ef9-37ac2ad639d8,583b3c4c-5dea-483f-8678-8b4d187798d0,553b9314-e687-11e9-8bc4-0242ac130002,,,,"<p>Inscription from&nbsp;NS 479</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
62d72359-e925-45cc-9c24-6e80afcc804a,25f2ab53-f988-4c45-a305-109bb4d0afab,553b9314-e687-11e9-8bc4-0242ac130002,,,,"<p>&nbsp;inscription from&nbsp;VS 1987</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
5ba26bfc-b7a5-4e3a-9a00-e13a71a082c3,1d9e1bca-7fd6-444e-a93a-268f220bce29,553b9314-e687-11e9-8bc4-0242ac130002,,,,"<p>Inscription from&nbsp;NS 957</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
26c13fb1-b609-4e3c-bc8e-ec36fb1f8042,af538ab7-4c4d-4690-8635-0c347c18bf4b,55519f42-0202-11ea-a389-0242ac130002,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/8JVM7B4T/itemPage/3"" target=""_blank""><strong>Devamālā Vaṃśāvalī</strong></a>, 94</p>
",,,Chronicle ,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
bacd15da-82ce-4bdc-84f5-fe2fae367677,9d81b303-114d-43fc-9631-5563d79c496b,5553af61-8bca-4f14-baa9-a077e67f701d,,,,"<p>Marble inscription attached on the north wall of&nbsp;Yanāmugaḥ Phalcā (<a href=""https://danam.cats.uni-heidelberg.de/report/36638422-afa6-11ea-9766-0242ac130005"" target=""_blank""><strong>LAL4042</strong></a>)</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
b431aa12-dc91-47d9-902d-c7e0a9306a7e,944506f9-b4f1-4273-88dc-55dd1bb85fd8,5553af61-8bca-4f14-baa9-a077e67f701d,,,,"<p>Metal inscription from VS 2066 on the eaves of first floor roof.</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ee27a5a1-74de-4364-b85d-c6ad97e3ab16,352fb5fa-c4b8-4058-8503-b3fbe169f273,5553af61-8bca-4f14-baa9-a077e67f701d,,,,"<p>Copperplate inscription from NS 1056 nailed over the entrance to sanctum.</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
3b8e12c6-45fc-4ff9-a270-5dce839e9b4f,81930914-d740-4fa4-a2bb-cb3ca42db7a9,5553af61-8bca-4f14-baa9-a077e67f701d,,,,,"<p>Stone inscription from NS 778&nbsp;inside the sanctum.</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
839fc967-83dc-4b23-907f-e92c0d54c28c,6d22e2eb-4a30-43ae-bf94-dc40814f766b,5553af61-8bca-4f14-baa9-a077e67f701d,,,,"<p>Inscription from VS 2066 on the patāḥ</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
f3a6b7c4-a08f-4f87-bd2c-0c7d77c8354f,9fc49cf1-4ff0-4221-b537-4898f4bf4298,5553af61-8bca-4f14-baa9-a077e67f701d,,,,"<p>Stone inscription from NS 820&nbsp;inside the sanctum.</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
46de1c26-b61d-49bb-b5aa-2fdfb7966125,44cafb77-0df8-4143-aa23-f8f45881754e,5553af61-8bca-4f14-baa9-a077e67f701d,,,,"<p>Stone inscription from NS 663&nbsp;inside the sanctum.</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
a8d9bac3-a5f5-4cf0-9fc1-686df12f7745,5715efcb-b93f-4656-b6db-e367eca21d08,5553af61-8bca-4f14-baa9-a077e67f701d,,,,"<p>Inscription from VS 1981 on the bell</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ff27a2c7-b1b6-4013-af30-011e621ab99c,93376d60-e38f-472a-9cd4-d6826e7f1bcb,5553af61-8bca-4f14-baa9-a077e67f701d,,,,"<p>Stone inscription from NS 777 inside the sanctum.</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
f974aafb-8153-41d0-83ae-5144ddd3ef50,be9a4ea0-e41b-4bbf-82b5-a859842900e3,5576adf8-9a84-11ea-9766-0242ac130005,,,,"<p><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/phalca/titleCreatorYear/items/KHRJC9Z8/item-list"" target=""_blank"">B.Basukala &amp;&nbsp;Gutschow</a></strong>&nbsp;2018&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
82f26814-0181-4825-8b01-10c45d33ac26,ece46f4e-a6ea-4879-b02f-d12110f96235,5576adf8-9a84-11ea-9766-0242ac130005,,,,"<p><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/phalca/titleCreatorYear/items/KHRJC9Z8/item-list"" target=""_blank"">Basukala &amp;&nbsp;Gutschow</a></strong>&nbsp;2018&nbsp;</p>

<p>Local youth, Maharjan, male, age 29</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
51431d68-2d65-456e-ad15-9e721a351986,8d0b979a-5699-455b-9b90-5aadfd0110d8,5576adf8-9a84-11ea-9766-0242ac130005,,,,"<p>Inscription&nbsp;on the <em>toraṇa</em></p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c3ed17dc-f986-4fab-b2c7-aeaa6855a7e8,cc731292-4a91-48dc-80be-51281313086a,557a604c-e6a7-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
2a58188b-f903-4a9c-8b61-14ad6d6ed3b8,1619397c-460a-4dd2-86c4-56c7c50462a6,557a604c-e6a7-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
82663661-adb4-4fac-8e45-ca0257626e9f,1ba09918-22fe-4fcf-98d8-8833ec35669f,557a604c-e6a7-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
9c426fcc-5bbf-4d58-a753-b4c9f0b1cd15,2dfda255-0b54-4d2c-941c-f5bb6bf8830d,557a604c-e6a7-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
81b2a3db-3b15-4b22-8791-5ec8087a5a28,9d4ae044-a463-46ef-81d5-e1af51dae29e,557a604c-e6a7-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
3ab405ba-6c45-476a-83d5-515a7ca47543,62db0683-43b4-4781-b99b-0a25e579387a,557a604c-e6a7-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
cd517227-de17-422f-a970-fbaafdd2f0b5,5d825e48-54a1-4bda-8de6-5d5d577fd488,557a604c-e6a7-11e9-8bc4-0242ac130002,,,,"<p><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/8QLQZNYB"" target=""_blank"">Gorkhapatra</a></strong> 2019, February 24, p. 2</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
8fc9c007-5726-426b-9b03-334669322f03,85c15864-2bef-407f-abc7-4537bbd9b628,55be585c-411d-48dd-be74-5cd78f2723e1,,,KIR0067_I_001,,,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
9bab07b7-66d7-4a1d-8217-ceea936b6f97,1ca09d71-3831-4fb7-ad2d-53b7c6bea365,55be585c-411d-48dd-be74-5cd78f2723e1,,,KIR0067_I_002,,,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
36bca369-c635-45cf-9119-658db472c1b7,393d4184-aa9e-4d19-ae38-42cb813a693a,55bee51e-01f5-11ea-a389-0242ac130002,,,,"<p>Local resident, Maharjan, male, age 70</p>
",,, Local knowledge,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
dd06b061-e2c0-4e1b-b7af-c4e5ec9aeed1,224e6df6-9479-4066-aa02-3afb020879e7,55bee51e-01f5-11ea-a389-0242ac130002,,,,"<p>Local resident, Maharjan, male, age 70</p>
",,, Local knowledge,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
dd9cfd73-0115-4096-bdcc-d0c2e7ad7fa3,7ea1f523-fb86-44d2-b7b4-65e016542620,55ebd8ba-e343-11e9-8bc4-0242ac130002,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/9HR6AGVR/q/Vajr%C4%81c%C4%81rya"" target=""_blank"">Vajrācārya</a> 1993, 213-214</p>",,," Inscription,Secondary literature",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
2b675340-479a-4283-a362-b18014e2041e,d2b8b168-b5de-4d6b-b54b-ab02c617aa2a,55ef0210-dfa6-11e9-81a8-0242ac140006,,,,"<p>Wall painting&nbsp;dated&nbsp;VS 1993, 2025 and 2052</p>

<p>Member of the <em>sanāḥ guṭhī</em>, male, Maharjan and former presiden of Jyāpu Samāja, Yala, male, Maharjan</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
dfbfd3e7-9c21-4b44-ba53-7f0de1a91a4b,09b4d864-bffd-4176-aa5d-d0bcb8f62d56,55ef0210-dfa6-11e9-81a8-0242ac140006,,,,"<p>Wall painting dated VS 1993, 2025, 2052</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
1b1e3565-e559-4af8-8df1-e3da3d473872,221c93c8-e57c-417c-875d-c9778b6c5459,56588bbe-f0bc-11e9-a3c8-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
28e98c94-24c8-436b-96e8-638fe9226566,67569e6b-6908-457e-a0c5-e9064a6d5f25,56588bbe-f0bc-11e9-a3c8-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
cbfa2732-450f-42e9-aeab-fe867813d592,a6aceca7-fc04-4366-a457-c89e00654d09,56588bbe-f0bc-11e9-a3c8-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
745facae-9f5d-4630-a8a6-c4b6ff98636f,720c1f8f-e174-4bf2-bf07-25e0bc19e295,56fa3190-ea8a-11e9-8bc4-0242ac130002,,,,,,, Local knowledge,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
699f5297-6b8b-4f43-89a0-22d6991b59c6,eced6f4c-837a-4e1d-9a26-bb515f468783,56fa3190-ea8a-11e9-8bc4-0242ac130002,,,,,"<p><em>Transliteration of the stone inscription of the Phalcā (by Nutan&nbsp;Sharma):</em></p>

<ol>
	<li>śreyostu saṃvat 792 bhādrapada</li>
	<li>śudi 11 dhayiniche͂ juya _ _ _</li>
	<li>_ _ _ _ _ carachena|| _ _ _</li>
	<li>_ _ _ _ nāva _ yagu _</li>
	<li>cyāśra yiti _ śimamaṇḍala phale-</li>
	<li>doyakaṃ talaṃ pulā juyā coṅa vi-</li>
	<li>māna i _ _ _ devatvaṃ ana</li>
	<li>thva maṇḍapasa ||coyātvaṃ juro śubha</li>
</ol>
",, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ce42fedd-ea65-440a-a58f-b636d031f3b0,f0917041-c0d8-46e1-ae38-ec06865f6f0d,57688e06-ca3c-11e9-b993-0242ac140002,,,,<p>Inscription from NS 1104</p>,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
6a124e77-d352-4712-85ac-4e951506fc51,65d6d143-73a0-4d9a-8d80-f5135dc61928,57688e06-ca3c-11e9-b993-0242ac140002,,,,<p>The date of the inscription can not be traced out.</p>,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ee75a5e5-7e7f-4234-818c-e0a1ffcc3dae,562fe35f-f5ed-4282-8ffb-39e9f3b1b35c,57688e06-ca3c-11e9-b993-0242ac140002,,,,"<p>Inscription from NS 368</p>

<p>It has been published in <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/WMHV7CW8/q/Regmi"" target=""_blank""><strong>Regmi</strong></a> 1966, part 3, 12, <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/CJBR7IZV/q/%C5%9A%C4%81kya"" target=""_blank""><strong>Vaidya and Śākya</strong></a> 1970, 60 and <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/YZVB9CGM/q/Vajr%C4%81c%C4%81rya"" target=""_blank""><strong>Vajrācārya</strong></a> 2068, 134.</p>",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
dfc2918c-e7bb-4e34-95a5-96b002ba15f2,9308da99-bd58-4510-9a32-43edede9eab5,5790999f-7d84-4dc0-b4a9-a65dee5d1481,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/QBIUCGXV/q/dhanavajra"" target=""_blank""><strong>D. Vajrācārya</strong></a>&nbsp;VS 2056, 495</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
329eb829-efc0-4f78-aa87-bb6b37c9bd80,9ce2df80-b5fe-4732-815b-820b5ac4b8e4,5790999f-7d84-4dc0-b4a9-a65dee5d1481,,,,"<p>Inscription from NS 782</p>
","<p>H =&nbsp;</p>

<p>W =&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d6fbde33-ed81-437a-bffa-cc4b91ea1c7d,697ab5ad-278f-4298-ab48-73b1537c6b84,5790999f-7d84-4dc0-b4a9-a65dee5d1481,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/84R233N4"" target=""_blank""><strong>Ś. Śreṣṭha</strong></a>&nbsp;VS 2057, 125</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
f4ac6611-5870-4643-845d-925eee3c8ece,93fd4c39-209a-4df6-b0d6-56f348da35b1,5790999f-7d84-4dc0-b4a9-a65dee5d1481,,,,"<p>Inscription from NS 839</p>
","<p>H =&nbsp;</p>

<p>W =&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
